,False
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,217
2020-12-09,560
2020-12-10,840
2020-12-11,1197
2020-12-12,1540
2020-12-13,1806
2020-12-14,2121
2020-12-15,2667
2020-12-16,3395
2020-12-17,4263
2020-12-18,5138
2020-12-19,5803
2020-12-20,6762
2020-12-21,8057
2020-12-22,9212
2020-12-23,10570
2020-12-24,11256
2020-12-25,11256
2020-12-26,11291
2020-12-27,11487
2020-12-28,11851
2020-12-29,12782
2020-12-30,14959
2020-12-31,17059
2021-01-01,17654
2021-01-02,18312
2021-01-03,18837
2021-01-04,19796
2021-01-05,21805
2021-01-06,24388
2021-01-07,28154
2021-01-08,32235
2021-01-09,35861
2021-01-10,38108
2021-01-11,41398
2021-01-12,45514
2021-01-13,50050
2021-01-14,55027
2021-01-15,60704
2021-01-16,65464
2021-01-17,68775
2021-01-18,72618
2021-01-19,76930
2021-01-20,81487
2021-01-21,86464
2021-01-22,92099
2021-01-23,96481
2021-01-24,99155
2021-01-25,102347
2021-01-26,105952
2021-01-27,109487
2021-01-28,113057
2021-01-29,116844
2021-01-30,119910
2021-01-31,122241
2021-02-01,124425
2021-02-02,126854
2021-02-03,129381
2021-02-04,132258
2021-02-05,135051
2021-02-06,137585
2021-02-07,139111
2021-02-08,140665
2021-02-09,142576
2021-02-10,144697
2021-02-11,147315
2021-02-12,150745
2021-02-13,154126
2021-02-14,156184
2021-02-15,158389
2021-02-16,162078
2021-02-17,167776
2021-02-18,173432
2021-02-19,178185
2021-02-20,183106
2021-02-21,185332
2021-02-22,188258
2021-02-23,193830
2021-02-24,200795
2021-02-25,208565
2021-02-26,216608
2021-02-27,223167
2021-02-28,226373
2021-03-01,229208
2021-03-02,232673
2021-03-03,237643
2021-03-04,244636
2021-03-05,251909
2021-03-06,260022
2021-03-07,262297
2021-03-08,264733
2021-03-09,268198
2021-03-10,272363
2021-03-11,278117
2021-03-12,292054
2021-03-13,323708
2021-03-14,334964
2021-03-15,350266
2021-03-16,378476
2021-03-17,422590
2021-03-18,493934
2021-03-19,568631
2021-03-20,690802
2021-03-21,735371
2021-03-22,776230
2021-03-23,817271
2021-03-24,855036
2021-03-25,892920
2021-03-26,932330
2021-03-27,981855
2021-03-28,1005431
2021-03-29,1023946
2021-03-30,1039885
2021-03-31,1055985
2021-04-01,1063020
2021-04-02,1067129
2021-04-03,1071833
2021-04-04,1073695
2021-04-05,1074507
2021-04-06,1076537
2021-04-07,1079421
2021-04-08,1082130
2021-04-09,1085665
2021-04-10,1089200
2021-04-11,1090684
2021-04-12,1091923
2021-04-13,1093092
2021-04-14,1094275
2021-04-15,1095563
2021-04-16,1096788
2021-04-17,1097978
2021-04-18,1098580
2021-04-19,1099266
2021-04-20,1099966
2021-04-21,1100890
2021-04-22,1101856
2021-04-23,1102892
2021-04-24,1103837
2021-04-25,1104306
2021-04-26,1105062
2021-04-27,1105790
2021-04-28,1106504
2021-04-29,1107204
2021-04-30,1108009
2021-05-01,1108576
2021-05-02,1108898
2021-05-03,1109115
2021-05-04,1109570
2021-05-05,1110221
2021-05-06,1110879
2021-05-07,1111607
2021-05-08,1112279
2021-05-09,1112650
2021-05-10,1113168
2021-05-11,1113861
2021-05-12,1114722
2021-05-13,1115779
2021-05-14,1116633
2021-05-15,1117480
2021-05-16,1117970
2021-05-17,1118460
2021-05-18,1119132
2021-05-19,1120007
2021-05-20,1120854
2021-05-21,1121519
2021-05-22,1122268
2021-05-23,1122646
2021-05-24,1123199
2021-05-25,1123759
2021-05-26,1124438
total,1297807
